tre_ID	gd_node_id	level	gd_support	dup_sps	dup_percent	child1	child2	gd_type	comment
OG_104025	N30	N30	1.0	2	1.0	Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616428.1_4239-Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616429.1_4238-Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616430.1_4240-Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025644404.1_59985-Arachis_duranensis_lcl|NC_029772.2_cds_XP_015944294.1_4743-Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616431.1_4241-Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616432.1_4242	Arachis_duranensis_lcl|NC_029772.2_cds_XP_015944284.1_4742-Arachis_duranensis_lcl|NC_029772.2_cds_XP_020983827.1_4744	AB<=>A	Interspecific_gene_duplication_event
OG_104025	N32	Medicago_truncatula	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N33	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N34	Arachis_ipaensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N35	N35	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616428.1_4239-Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616429.1_4238	Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616430.1_4240-Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025644404.1_59985-Arachis_duranensis_lcl|NC_029772.2_cds_XP_015944294.1_4743-Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616431.1_4241-Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616432.1_4242	B<=>AB	Interspecific_gene_duplication_event
OG_104025	N36	Arachis_duranensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N37	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N38	Medicago_truncatula	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N39	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N40	Arachis_ipaensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N41	Arachis_ipaensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N42	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N43	N43	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616430.1_4240-Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025644404.1_59985-Arachis_duranensis_lcl|NC_029772.2_cds_XP_015944294.1_4743-Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616431.1_4241	Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616432.1_4242	AB<=>B	Interspecific_gene_duplication_event
OG_104025	N44	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N45	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N46	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N47	Arachis_ipaensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104025	N48	N48	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616430.1_4240	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025644404.1_59985-Arachis_duranensis_lcl|NC_029772.2_cds_XP_015944294.1_4743-Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616431.1_4241	B<=>AB	Interspecific_gene_duplication_event
OG_104025	N49	N49	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025644404.1_59985-Arachis_duranensis_lcl|NC_029772.2_cds_XP_015944294.1_4743	Arachis_hypogaea_lcl|NC_037618.1_cds_XP_025616431.1_4241	AB<=>B	Interspecific_gene_duplication_event
OG_104026	N5	Nymphaea_colorata	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N10	Brachypodium_distachyon	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N13	Brachypodium_distachyon	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N16	Brachypodium_distachyon	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N20	Brachypodium_distachyon	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N21	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N24	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N26	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N28	N28	1.0	3	1.0	Arachis_hypogaea_lcl|NC_037629.1_cds_XP_025632715.1_53568-Arachis_hypogaea_lcl|NC_037629.1_cds_XP_025632716.1_53569-Arachis_hypogaea_lcl|NC_037629.1_cds_XP_029146531.1_53571-Arachis_hypogaea_lcl|NC_037629.1_cds_XP_025632717.1_53570-Arachis_hypogaea_lcl|NC_037629.1_cds_XP_025632718.1_53572-Arachis_ipaensis_lcl|NC_029786.2_cds_XP_016183241.1_7066	Arachis_hypogaea_lcl|NC_037622.1_cds_XP_025698888.1_21537-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154075.1_21541-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154073.1_21539-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154076.1_21542-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154074.1_21540-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154072.1_21538-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154077.1_21543-Arachis_duranensis_lcl|NC_029776.2_cds_XP_020997820.1_23550-Arachis_duranensis_lcl|NC_029776.2_cds_XP_020997821.1_23551-Arachis_duranensis_lcl|NC_029776.2_cds_XP_020997822.1_23552-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653366.1_70187-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653368.1_70189-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653367.1_70188-Arachis_ipaensis_lcl|NC_029789.2_cds_XP_020979257.1_24825-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653369.1_70190	B<=>AB	Interspecific_gene_duplication_event
OG_104026	N31	N31	1.0	2	0.67	Arachis_hypogaea_lcl|NC_037622.1_cds_XP_025698888.1_21537-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154075.1_21541-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154073.1_21539-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154076.1_21542-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154074.1_21540-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154072.1_21538-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_029154077.1_21543-Arachis_duranensis_lcl|NC_029776.2_cds_XP_020997820.1_23550-Arachis_duranensis_lcl|NC_029776.2_cds_XP_020997821.1_23551-Arachis_duranensis_lcl|NC_029776.2_cds_XP_020997822.1_23552	Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653366.1_70187-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653368.1_70189-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653367.1_70188-Arachis_ipaensis_lcl|NC_029789.2_cds_XP_020979257.1_24825-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653369.1_70190	AB<=>B	Interspecific_gene_duplication_event
OG_104026	N32	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N33	Phaseolus_vulgaris	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N34	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N36	N36	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653366.1_70187-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653368.1_70189-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653367.1_70188-Arachis_ipaensis_lcl|NC_029789.2_cds_XP_020979257.1_24825	Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025653369.1_70190	BA<=>A	Interspecific_gene_duplication_event
OG_104026	N37	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N38	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N39	Arachis_duranensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N41	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N42	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N43	Arachis_duranensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N44	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N45	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N46	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N47	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N48	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N49	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104026	N50	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N4	Ceratopteris_richardii	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N6	Ceratopteris_richardii	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N8	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N9	Ceratopteris_richardii	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N12	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N13	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N14	Ceratopteris_richardii	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N17	Populus_trichocarpa	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N18	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N19	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N23	Cucumis_sativus	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N24	Populus_trichocarpa	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N26	Helianthus_annuus	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N31	Helianthus_annuus	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N37	N37	1.0	1	0.5	Liriodendron_tulipifera_Litul.16G133600.2-Liriodendron_tulipifera_Litul.16G133600.1-Liriodendron_tulipifera_Litul.16G133600.4-Liriodendron_tulipifera_Litul.16G133600.3	Liriodendron_tulipifera_Litul.05G155700.1-Liriodendron_tulipifera_Litul.05G155700.2-Cinnamomum_kanehirae_CKAN_00971200	B<=>AB	Interspecific_gene_duplication_event
OG_104027	N39	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N40	Arachis_ipaensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N41	Liriodendron_tulipifera	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N43	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N44	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N45	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N46	Liriodendron_tulipifera	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N47	Liriodendron_tulipifera	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N48	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N49	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104027	N50	Liriodendron_tulipifera	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N10	Aquilegia_coerulea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N15	Populus_trichocarpa	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N20	Actinidia_chinensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N24	Cucumis_sativus	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N26	Solanum_lycopersicum	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N27	N27	1.0	5	0.83	Glycine_max_lcl|NC_038247.2_cds_XP_003538506.1_41922-Glycine_max_lcl|NC_038254.2_cds_XP_006601943.1_63704-Phaseolus_vulgaris_Phvul.001G249400.1-Medicago_truncatula_lcl|NC_053044.1_cds_XP_003602020.1_15014-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025682427.1_97217-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181403.1_53986-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025682429.1_97216-Arachis_hypogaea_lcl|NC_037627.1_cds_XP_025622788.1_44207-Arachis_duranensis_lcl|NC_029781.2_cds_XP_015944103.1_48893	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025637957.1_61445-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020975031.1_15488-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016189942.1_15486-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016189943.1_15487-Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025637958.1_61446-Arachis_duranensis_lcl|NC_029774.2_cds_XP_020994549.1_14673-Arachis_hypogaea_lcl|NC_037620.1_cds_XP_025689775.1_13292-Arachis_hypogaea_lcl|NC_037620.1_cds_XP_025689773.1_13291-Arachis_duranensis_lcl|NC_029774.2_cds_XP_020994550.1_14674-Glycine_max_lcl|NC_038241.2_cds_XP_003525070.1_16759-Phaseolus_vulgaris_Phvul.002G263200.2-Phaseolus_vulgaris_Phvul.002G263200.1	BA<=>AB	Interspecific_gene_duplication_event
OG_104028	N28	Cucumis_sativus	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N29	Mimulus_guttatus	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N30	Solanum_lycopersicum	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N33	Mimulus_guttatus	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N35	N35	1.0	1	0.33	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025682427.1_97217-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181403.1_53986-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025682429.1_97216	Arachis_hypogaea_lcl|NC_037627.1_cds_XP_025622788.1_44207-Arachis_duranensis_lcl|NC_029781.2_cds_XP_015944103.1_48893	B<=>AB	Interspecific_gene_duplication_event
OG_104028	N36	N36	1.0	3	1.0	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025637957.1_61445-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020975031.1_15488-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016189942.1_15486-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016189943.1_15487-Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025637958.1_61446	Arachis_duranensis_lcl|NC_029774.2_cds_XP_020994549.1_14673-Arachis_hypogaea_lcl|NC_037620.1_cds_XP_025689775.1_13292-Arachis_hypogaea_lcl|NC_037620.1_cds_XP_025689773.1_13291-Arachis_duranensis_lcl|NC_029774.2_cds_XP_020994550.1_14674	B<=>BA	Interspecific_gene_duplication_event
OG_104028	N39	N39	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025682427.1_97217-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181403.1_53986	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025682429.1_97216	BA<=>A	Interspecific_gene_duplication_event
OG_104028	N41	N41	1.0	2	1.0	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025637957.1_61445-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020975031.1_15488-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016189942.1_15486-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016189943.1_15487	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025637958.1_61446	BA<=>A	Interspecific_gene_duplication_event
OG_104028	N42	N42	1.0	2	1.0	Arachis_duranensis_lcl|NC_029774.2_cds_XP_020994549.1_14673-Arachis_hypogaea_lcl|NC_037620.1_cds_XP_025689775.1_13292-Arachis_hypogaea_lcl|NC_037620.1_cds_XP_025689773.1_13291	Arachis_duranensis_lcl|NC_029774.2_cds_XP_020994550.1_14674	BA<=>A	Interspecific_gene_duplication_event
OG_104028	N43	Phaseolus_vulgaris	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N44	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104028	N46	N46	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025637957.1_61445-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020975031.1_15488-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016189942.1_15486	Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016189943.1_15487	BA<=>B	Interspecific_gene_duplication_event
OG_104028	N47	N47	1.0	1	0.5	Arachis_duranensis_lcl|NC_029774.2_cds_XP_020994549.1_14673-Arachis_hypogaea_lcl|NC_037620.1_cds_XP_025689775.1_13292	Arachis_hypogaea_lcl|NC_037620.1_cds_XP_025689773.1_13291	BA<=>B	Interspecific_gene_duplication_event
OG_104028	N48	N48	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025637957.1_61445-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020975031.1_15488	Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016189942.1_15486	BA<=>B	Interspecific_gene_duplication_event
OG_104029	N7	Liriodendron_tulipifera	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N8	Cinnamomum_kanehirae	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N11	Liriodendron_tulipifera	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N14	Liriodendron_tulipifera	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N17	Liriodendron_tulipifera	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N20	Actinidia_chinensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N24	Helianthus_annuus	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N26	Populus_trichocarpa	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N27	Arabidopsis_thaliana	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N29	Populus_trichocarpa	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N30	Populus_trichocarpa	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N32	Populus_trichocarpa	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N33	Populus_trichocarpa	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N35	N35	1.0	2	0.67	Arachis_duranensis_lcl|NC_029781.2_cds_XP_020989419.1_51812-Arachis_duranensis_lcl|NC_029781.2_cds_XP_015946921.1_51814-Arachis_duranensis_lcl|NC_029781.2_cds_XP_015946919.1_51813-Arachis_hypogaea_lcl|NC_037627.1_cds_XP_025624719.1_46678-Arachis_hypogaea_lcl|NC_037627.1_cds_XP_029145675.1_46681-Arachis_hypogaea_lcl|NC_037627.1_cds_XP_025624721.1_46680-Arachis_hypogaea_lcl|NC_037627.1_cds_XP_025624720.1_46679	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025681011.1_99977-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_020970474.1_57059-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025681013.1_99979-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_029152047.1_99980-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025681012.1_99978	BA<=>B	Interspecific_gene_duplication_event
OG_104029	N36	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N38	N38	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025681011.1_99977	Arachis_ipaensis_lcl|NC_029794.2_cds_XP_020970474.1_57059-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025681013.1_99979-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_029152047.1_99980-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025681012.1_99978	A<=>AB	Interspecific_gene_duplication_event
OG_104029	N39	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N40	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N41	Arachis_duranensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N42	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N43	N43	1.0	1	0.5	Arachis_ipaensis_lcl|NC_029794.2_cds_XP_020970474.1_57059-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025681013.1_99979	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_029152047.1_99980-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025681012.1_99978	AB<=>A	Interspecific_gene_duplication_event
OG_104029	N44	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N45	Glycine_max	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N46	Arachis_duranensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N47	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N49	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104029	N50	Arachis_hypogaea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N5	Nymphaea_colorata	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N7	Ceratopteris_richardii	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N8	Nymphaea_colorata	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N9	Nymphaea_colorata	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N16	Aquilegia_coerulea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N18	Brachypodium_distachyon	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N19	Aquilegia_coerulea	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N27	Arabidopsis_thaliana	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N29	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N31	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N32	N32	1.0	3	1.0	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025641611.1_56922-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016187564.1_10519-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020973386.1_10517-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020973387.1_10516-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020973385.1_10518-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020973388.1_10520	Arachis_hypogaea_lcl|NC_037620.1_cds_XP_029153374.1_8913-Arachis_duranensis_lcl|NC_029774.2_cds_XP_020992823.1_9746-Arachis_duranensis_lcl|NC_029774.2_cds_XP_020992825.1_9745-Arachis_duranensis_lcl|NC_029774.2_cds_XP_020992824.1_9744-Arachis_duranensis_lcl|NC_029774.2_cds_XP_020992826.1_9748-Arachis_duranensis_lcl|NC_029774.2_cds_XP_020992827.1_9747-Arachis_duranensis_lcl|NC_029774.2_cds_XP_020992828.1_9749	B<=>AB	Interspecific_gene_duplication_event
OG_104030	N34	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N35	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N36	N36	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025641611.1_56922-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016187564.1_10519-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020973386.1_10517-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020973387.1_10516	Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020973385.1_10518-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020973388.1_10520	BA<=>B	Interspecific_gene_duplication_event
OG_104030	N38	Medicago_truncatula	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N40	Prunus_persica	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N41	N41	1.0	1	0.5	Arachis_hypogaea_lcl|NC_037630.1_cds_XP_025641611.1_56922-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_016187564.1_10519	Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020973386.1_10517-Arachis_ipaensis_lcl|NC_029787.2_cds_XP_020973387.1_10516	BA<=>B	Interspecific_gene_duplication_event
OG_104030	N42	Arachis_ipaensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
OG_104030	N43	Arachis_duranensis	1.0	1	1.0	-	-	A<=>A	Intraspecific_gene_duplication_event
