tree_ID	gd_id	gd_support	sub_calde1	sub_calde1_support	sub_calde2	sub_calde2_support	GD_dup_sps	dup_ratio	sps_level	gd_type	comment
OG_104011	N42	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638437.2_17166	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_039688716.1_21499	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104011	N43	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638863.2_21502-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638867.2_21506-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638864.2_21504-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638871.2_21507-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638872.2_21508-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638866.2_21505-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638862.2_21500-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638865.2_21503	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_039688836.1_21501	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104011	N44	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638863.2_21502-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638867.2_21506-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638864.2_21504-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638871.2_21507-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638872.2_21508-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638866.2_21505-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638862.2_21500	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638865.2_21503	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104011	N45	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638863.2_21502-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638867.2_21506-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638864.2_21504-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638871.2_21507-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638872.2_21508-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638866.2_21505	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638862.2_21500	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104011	N46	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638863.2_21502-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638867.2_21506-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638864.2_21504-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638871.2_21507-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638872.2_21508	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638866.2_21505	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104011	N47	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638863.2_21502-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638867.2_21506-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638864.2_21504-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638871.2_21507	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638872.2_21508	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104011	N48	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638863.2_21502-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638867.2_21506-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638864.2_21504	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638871.2_21507	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104011	N49	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638863.2_21502-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638867.2_21506	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638864.2_21504	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104011	N50	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638863.2_21502	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638867.2_21506	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104012	N1	1.0	Actinidia_chinensis_Actinidia28656.t1-Oryza_sativa_LOC_Os05g06780.1-Brachypodium_distachyon_Bradi2g30490.1-Oryza_sativa_LOC_Os04g33920.1-Brachypodium_distachyon_Bradi5g09610.1-Oryza_sativa_LOC_Os04g33930.1-Brachypodium_distachyon_Bradi5g09617.1-Oryza_sativa_LOC_Os01g62980.1-Asparagus_officinalis_evm.model.AsparagusV1_06.173	1.0	Mimulus_guttatus_Migut.F00734.1-Helianthus_annuus_HanXRQChr14g0458461-Solanum_lycopersicum_Solyc03g079880-Solanum_lycopersicum_Solyc05g041140-Coffea_canephora_lcl|HG974429.1_cds_CDP00155.1_6326-Arabidopsis_thaliana_AT5G05960.1-Vitis_vinifera_VIT_213s0019g02690.1-Cucumis_sativus_Cucsa.136320.1|PACid16963102-Prunus_persica_Prupe.2G242800.1-Populus_trichocarpa_Potri.008G061800.1-Populus_trichocarpa_Potri.010G196300.1-Cercis_chinensis_GWHTBHAK024862-Aquilegia_coerulea_Aqcoe1G094100.1-Asparagus_officinalis_evm.model.AsparagusV1_07.106-Cinnamomum_kanehirae_CKAN_01026200-Liriodendron_tulipifera_Litul.07G100600.1-Liriodendron_tulipifera_Litul.04G018200.1-Liriodendron_tulipifera_Litul.04G018400.1-Amborella_trichopoda_AmTrH1.08G023400.1-Ginkgo_biloba_evm.model.chr9.256-Nymphaea_colorata_Nycol.E00231.1-Vitis_vinifera_VIT_208s0007g01370.1-Populus_trichocarpa_Potri.016G104300.1-Cercis_chinensis_GWHTBHAK030566-Phaseolus_vulgaris_Phvul.008G113900.1-Glycine_max_lcl|NC_038254.2_cds_NP_001238303.1_65724-Glycine_max_lcl|NC_038243.2_cds_XP_003529127.1_24049-Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684292.1_33842-Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623161.2_33844-Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684293.1_33843-Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623166.1_33845-Glycine_max_lcl|NC_016090.4_cds_XP_006576151.1_8308-Glycine_max_lcl|NC_016090.4_cds_NP_001236334.1_8307-Phaseolus_vulgaris_Phvul.010G005500.1-Arachis_hypogaea_lcl|NC_037629.1_cds_XP_025633534.1_54667-Arachis_ipaensis_lcl|NC_029786.2_cds_XP_016183801.1_8228-Arachis_duranensis_lcl|NC_029773.2_cds_XP_015950144.1_7935-Arachis_hypogaea_lcl|NC_037619.1_cds_XP_025652795.1_7096-Arabidopsis_thaliana_AT3G53980.1-Actinidia_chinensis_Actinidia05334.t1-Prunus_persica_Prupe.6G264700.1-Helianthus_annuus_HanXRQChr12g0377431	1.0	16	0.62	Actinidia_chinensis	A<=>BA	Interspecific_gene_duplication_event
OG_104012	N4	1.0	Oryza_sativa_LOC_Os05g06780.1-Brachypodium_distachyon_Bradi2g30490.1-Oryza_sativa_LOC_Os04g33920.1-Brachypodium_distachyon_Bradi5g09610.1-Oryza_sativa_LOC_Os04g33930.1-Brachypodium_distachyon_Bradi5g09617.1	1.0	Oryza_sativa_LOC_Os01g62980.1-Asparagus_officinalis_evm.model.AsparagusV1_06.173	1.0	2	0.67	Oryza_sativa	A<=>BA	Interspecific_gene_duplication_event
OG_104012	N5	1.0	Helianthus_annuus_HanXRQChr14g0458461-Solanum_lycopersicum_Solyc03g079880-Solanum_lycopersicum_Solyc05g041140-Coffea_canephora_lcl|HG974429.1_cds_CDP00155.1_6326-Arabidopsis_thaliana_AT5G05960.1-Vitis_vinifera_VIT_213s0019g02690.1-Cucumis_sativus_Cucsa.136320.1|PACid16963102-Prunus_persica_Prupe.2G242800.1-Populus_trichocarpa_Potri.008G061800.1-Populus_trichocarpa_Potri.010G196300.1	1.0	Cercis_chinensis_GWHTBHAK024862-Aquilegia_coerulea_Aqcoe1G094100.1-Asparagus_officinalis_evm.model.AsparagusV1_07.106-Cinnamomum_kanehirae_CKAN_01026200-Liriodendron_tulipifera_Litul.07G100600.1-Liriodendron_tulipifera_Litul.04G018200.1-Liriodendron_tulipifera_Litul.04G018400.1-Amborella_trichopoda_AmTrH1.08G023400.1-Ginkgo_biloba_evm.model.chr9.256-Nymphaea_colorata_Nycol.E00231.1-Vitis_vinifera_VIT_208s0007g01370.1-Populus_trichocarpa_Potri.016G104300.1-Cercis_chinensis_GWHTBHAK030566-Phaseolus_vulgaris_Phvul.008G113900.1-Glycine_max_lcl|NC_038254.2_cds_NP_001238303.1_65724-Glycine_max_lcl|NC_038243.2_cds_XP_003529127.1_24049-Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684292.1_33842-Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623161.2_33844-Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684293.1_33843-Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623166.1_33845-Glycine_max_lcl|NC_016090.4_cds_XP_006576151.1_8308-Glycine_max_lcl|NC_016090.4_cds_NP_001236334.1_8307-Phaseolus_vulgaris_Phvul.010G005500.1-Arachis_hypogaea_lcl|NC_037629.1_cds_XP_025633534.1_54667-Arachis_ipaensis_lcl|NC_029786.2_cds_XP_016183801.1_8228-Arachis_duranensis_lcl|NC_029773.2_cds_XP_015950144.1_7935-Arachis_hypogaea_lcl|NC_037619.1_cds_XP_025652795.1_7096-Arabidopsis_thaliana_AT3G53980.1-Actinidia_chinensis_Actinidia05334.t1-Prunus_persica_Prupe.6G264700.1-Helianthus_annuus_HanXRQChr12g0377431	1.0	12	0.52	Helianthus_annuus	A<=>BA	Interspecific_gene_duplication_event
OG_104012	N6	1.0	Oryza_sativa_LOC_Os05g06780.1-Brachypodium_distachyon_Bradi2g30490.1-Oryza_sativa_LOC_Os04g33920.1-Brachypodium_distachyon_Bradi5g09610.1	1.0	Oryza_sativa_LOC_Os04g33930.1-Brachypodium_distachyon_Bradi5g09617.1	1.0	2	1.0	Oryza_sativa	BA<=>BA	Interspecific_gene_duplication_event
OG_104012	N9	1.0	Cercis_chinensis_GWHTBHAK024862	1.0	Aquilegia_coerulea_Aqcoe1G094100.1-Asparagus_officinalis_evm.model.AsparagusV1_07.106-Cinnamomum_kanehirae_CKAN_01026200-Liriodendron_tulipifera_Litul.07G100600.1-Liriodendron_tulipifera_Litul.04G018200.1-Liriodendron_tulipifera_Litul.04G018400.1-Amborella_trichopoda_AmTrH1.08G023400.1-Ginkgo_biloba_evm.model.chr9.256-Nymphaea_colorata_Nycol.E00231.1-Vitis_vinifera_VIT_208s0007g01370.1-Populus_trichocarpa_Potri.016G104300.1-Cercis_chinensis_GWHTBHAK030566-Phaseolus_vulgaris_Phvul.008G113900.1-Glycine_max_lcl|NC_038254.2_cds_NP_001238303.1_65724-Glycine_max_lcl|NC_038243.2_cds_XP_003529127.1_24049-Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684292.1_33842-Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623161.2_33844-Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684293.1_33843-Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623166.1_33845-Glycine_max_lcl|NC_016090.4_cds_XP_006576151.1_8308-Glycine_max_lcl|NC_016090.4_cds_NP_001236334.1_8307-Phaseolus_vulgaris_Phvul.010G005500.1-Arachis_hypogaea_lcl|NC_037629.1_cds_XP_025633534.1_54667-Arachis_ipaensis_lcl|NC_029786.2_cds_XP_016183801.1_8228-Arachis_duranensis_lcl|NC_029773.2_cds_XP_015950144.1_7935-Arachis_hypogaea_lcl|NC_037619.1_cds_XP_025652795.1_7096-Arabidopsis_thaliana_AT3G53980.1-Actinidia_chinensis_Actinidia05334.t1-Prunus_persica_Prupe.6G264700.1-Helianthus_annuus_HanXRQChr12g0377431	1.0	6	0.3	Cercis_chinensis	B<=>BA	Interspecific_gene_duplication_event
OG_104012	N10	1.0	Oryza_sativa_LOC_Os05g06780.1-Brachypodium_distachyon_Bradi2g30490.1-Oryza_sativa_LOC_Os04g33920.1	1.0	Brachypodium_distachyon_Bradi5g09610.1	1.0	2	1.0	Oryza_sativa	BA<=>B	Interspecific_gene_duplication_event
OG_104012	N15	1.0	Oryza_sativa_LOC_Os05g06780.1-Brachypodium_distachyon_Bradi2g30490.1	1.0	Oryza_sativa_LOC_Os04g33920.1	1.0	1	0.5	Oryza_sativa	BA<=>A	Interspecific_gene_duplication_event
OG_104012	N18	1.0	Populus_trichocarpa_Potri.008G061800.1	1.0	Populus_trichocarpa_Potri.010G196300.1	1.0	1	1.0	Populus_trichocarpa	A<=>A	Intraspecific_gene_duplication_event
OG_104012	N29	1.0	Solanum_lycopersicum_Solyc03g079880	1.0	Solanum_lycopersicum_Solyc05g041140	1.0	1	1.0	Solanum_lycopersicum	A<=>A	Intraspecific_gene_duplication_event
OG_104012	N30	1.0	Liriodendron_tulipifera_Litul.07G100600.1	1.0	Liriodendron_tulipifera_Litul.04G018200.1-Liriodendron_tulipifera_Litul.04G018400.1	1.0	1	1.0	Liriodendron_tulipifera	A<=>A	Intraspecific_gene_duplication_event
OG_104012	N33	1.0	Liriodendron_tulipifera_Litul.04G018200.1	1.0	Liriodendron_tulipifera_Litul.04G018400.1	1.0	1	1.0	Liriodendron_tulipifera	A<=>A	Intraspecific_gene_duplication_event
OG_104012	N38	1.0	Phaseolus_vulgaris_Phvul.008G113900.1-Glycine_max_lcl|NC_038254.2_cds_NP_001238303.1_65724-Glycine_max_lcl|NC_038243.2_cds_XP_003529127.1_24049-Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684292.1_33842-Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623161.2_33844-Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684293.1_33843-Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623166.1_33845	1.0	Glycine_max_lcl|NC_016090.4_cds_XP_006576151.1_8308-Glycine_max_lcl|NC_016090.4_cds_NP_001236334.1_8307-Phaseolus_vulgaris_Phvul.010G005500.1-Arachis_hypogaea_lcl|NC_037629.1_cds_XP_025633534.1_54667-Arachis_ipaensis_lcl|NC_029786.2_cds_XP_016183801.1_8228-Arachis_duranensis_lcl|NC_029773.2_cds_XP_015950144.1_7935-Arachis_hypogaea_lcl|NC_037619.1_cds_XP_025652795.1_7096	1.0	4	0.67	Phaseolus_vulgaris	A<=>BA	Interspecific_gene_duplication_event
OG_104012	N42	1.0	Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684292.1_33842-Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623161.2_33844	1.0	Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684293.1_33843-Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623166.1_33845	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104012	N44	1.0	Arachis_hypogaea_lcl|NC_037629.1_cds_XP_025633534.1_54667-Arachis_ipaensis_lcl|NC_029786.2_cds_XP_016183801.1_8228	1.0	Arachis_duranensis_lcl|NC_029773.2_cds_XP_015950144.1_7935-Arachis_hypogaea_lcl|NC_037619.1_cds_XP_025652795.1_7096	1.0	1	0.33	Arachis_hypogaea	B<=>BA	Interspecific_gene_duplication_event
OG_104012	N45	1.0	Glycine_max_lcl|NC_038254.2_cds_NP_001238303.1_65724	1.0	Glycine_max_lcl|NC_038243.2_cds_XP_003529127.1_24049	1.0	1	1.0	Glycine_max	A<=>A	Intraspecific_gene_duplication_event
OG_104012	N46	1.0	Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684292.1_33842	1.0	Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623161.2_33844	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104012	N47	1.0	Medicago_truncatula_lcl|NC_053048.1_cds_XP_039684293.1_33843	1.0	Medicago_truncatula_lcl|NC_053048.1_cds_XP_003623166.1_33845	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104012	N48	1.0	Glycine_max_lcl|NC_016090.4_cds_XP_006576151.1_8308	1.0	Glycine_max_lcl|NC_016090.4_cds_NP_001236334.1_8307	1.0	1	1.0	Glycine_max	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N11	1.0	Liriodendron_tulipifera_Litul.15G098600.1-Cinnamomum_kanehirae_CKAN_00677800	1.0	Cinnamomum_kanehirae_CKAN_01143700	1.0	1	0.5	Liriodendron_tulipifera	BA<=>A	Interspecific_gene_duplication_event
OG_104013	N16	1.0	Aquilegia_coerulea_Aqcoe7G415700.1	1.0	Aquilegia_coerulea_Aqcoe7G415700.2	1.0	1	1.0	Aquilegia_coerulea	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N17	1.0	Vitis_vinifera_VIT_209s0002g03450.1	1.0	Vitis_vinifera_VIT_209s0002g03460.1	1.0	1	1.0	Vitis_vinifera	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N24	1.0	Helianthus_annuus_HanXRQChr09g0275651	1.0	Helianthus_annuus_HanXRQChr09g0275641-Helianthus_annuus_HanXRQChr09g0275631-Helianthus_annuus_HanXRQChr05g0139181-Helianthus_annuus_HanXRQChr09g0275621-Helianthus_annuus_HanXRQChr10g0280841-Helianthus_annuus_HanXRQChr10g0280871-Helianthus_annuus_HanXRQChr08g0227201-Helianthus_annuus_HanXRQChr15g0472091-Helianthus_annuus_HanXRQChr05g0162581-Helianthus_annuus_HanXRQChr09g0276271	1.0	1	1.0	Helianthus_annuus	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N27	1.0	Helianthus_annuus_HanXRQChr09g0275641	1.0	Helianthus_annuus_HanXRQChr09g0275631-Helianthus_annuus_HanXRQChr05g0139181-Helianthus_annuus_HanXRQChr09g0275621-Helianthus_annuus_HanXRQChr10g0280841-Helianthus_annuus_HanXRQChr10g0280871-Helianthus_annuus_HanXRQChr08g0227201-Helianthus_annuus_HanXRQChr15g0472091-Helianthus_annuus_HanXRQChr05g0162581-Helianthus_annuus_HanXRQChr09g0276271	1.0	1	1.0	Helianthus_annuus	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N29	1.0	Helianthus_annuus_HanXRQChr09g0275631-Helianthus_annuus_HanXRQChr05g0139181-Helianthus_annuus_HanXRQChr09g0275621-Helianthus_annuus_HanXRQChr10g0280841-Helianthus_annuus_HanXRQChr10g0280871	1.0	Helianthus_annuus_HanXRQChr08g0227201-Helianthus_annuus_HanXRQChr15g0472091-Helianthus_annuus_HanXRQChr05g0162581-Helianthus_annuus_HanXRQChr09g0276271	1.0	1	1.0	Helianthus_annuus	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N30	1.0	Arachis_hypogaea_lcl|NC_037635.1_cds_XP_025669475.1_85535-Arachis_ipaensis_lcl|NC_029792.2_cds_XP_016171724.1_40919-Arachis_duranensis_lcl|NC_029778.2_cds_XP_015932671.1_36138-Arachis_hypogaea_lcl|NC_037624.1_cds_XP_029143815.1_32371	1.0	Arachis_hypogaea_lcl|NC_037635.1_cds_XP_025669303.1_85537-Arachis_ipaensis_lcl|NC_029792.2_cds_XP_016170784.1_40922-Arachis_duranensis_lcl|NC_029778.2_cds_XP_015932693.1_36136-Arachis_hypogaea_lcl|NC_037624.1_cds_XP_025610192.1_32369-Arachis_hypogaea_lcl|NC_037635.1_cds_XP_025669476.1_85536-Arachis_ipaensis_lcl|NC_029792.2_cds_XP_016171673.1_40921-Arachis_duranensis_lcl|NC_029778.2_cds_XP_015932711.1_36137-Arachis_hypogaea_lcl|NC_037624.1_cds_XP_025610193.1_32370	1.0	3	1.0	Arachis_hypogaea	BA<=>BA	Interspecific_gene_duplication_event
OG_104013	N32	1.0	Helianthus_annuus_HanXRQChr09g0275631-Helianthus_annuus_HanXRQChr05g0139181-Helianthus_annuus_HanXRQChr09g0275621	1.0	Helianthus_annuus_HanXRQChr10g0280841-Helianthus_annuus_HanXRQChr10g0280871	1.0	1	1.0	Helianthus_annuus	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N33	1.0	Helianthus_annuus_HanXRQChr08g0227201-Helianthus_annuus_HanXRQChr15g0472091-Helianthus_annuus_HanXRQChr05g0162581	1.0	Helianthus_annuus_HanXRQChr09g0276271	1.0	1	1.0	Helianthus_annuus	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N34	1.0	Arachis_hypogaea_lcl|NC_037635.1_cds_XP_025669475.1_85535-Arachis_ipaensis_lcl|NC_029792.2_cds_XP_016171724.1_40919	1.0	Arachis_duranensis_lcl|NC_029778.2_cds_XP_015932671.1_36138-Arachis_hypogaea_lcl|NC_037624.1_cds_XP_029143815.1_32371	1.0	1	0.33	Arachis_hypogaea	B<=>BA	Interspecific_gene_duplication_event
OG_104013	N35	1.0	Arachis_hypogaea_lcl|NC_037635.1_cds_XP_025669303.1_85537-Arachis_ipaensis_lcl|NC_029792.2_cds_XP_016170784.1_40922-Arachis_duranensis_lcl|NC_029778.2_cds_XP_015932693.1_36136-Arachis_hypogaea_lcl|NC_037624.1_cds_XP_025610192.1_32369	1.0	Arachis_hypogaea_lcl|NC_037635.1_cds_XP_025669476.1_85536-Arachis_ipaensis_lcl|NC_029792.2_cds_XP_016171673.1_40921-Arachis_duranensis_lcl|NC_029778.2_cds_XP_015932711.1_36137-Arachis_hypogaea_lcl|NC_037624.1_cds_XP_025610193.1_32370	1.0	3	1.0	Arachis_hypogaea	BA<=>BA	Interspecific_gene_duplication_event
OG_104013	N37	1.0	Helianthus_annuus_HanXRQChr09g0275631	1.0	Helianthus_annuus_HanXRQChr05g0139181-Helianthus_annuus_HanXRQChr09g0275621	1.0	1	1.0	Helianthus_annuus	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N38	1.0	Helianthus_annuus_HanXRQChr10g0280841	1.0	Helianthus_annuus_HanXRQChr10g0280871	1.0	1	1.0	Helianthus_annuus	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N39	1.0	Helianthus_annuus_HanXRQChr08g0227201	1.0	Helianthus_annuus_HanXRQChr15g0472091-Helianthus_annuus_HanXRQChr05g0162581	1.0	1	1.0	Helianthus_annuus	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N42	1.0	Arachis_hypogaea_lcl|NC_037635.1_cds_XP_025669303.1_85537-Arachis_ipaensis_lcl|NC_029792.2_cds_XP_016170784.1_40922	1.0	Arachis_duranensis_lcl|NC_029778.2_cds_XP_015932693.1_36136-Arachis_hypogaea_lcl|NC_037624.1_cds_XP_025610192.1_32369	1.0	1	0.33	Arachis_hypogaea	B<=>BA	Interspecific_gene_duplication_event
OG_104013	N43	1.0	Arachis_hypogaea_lcl|NC_037635.1_cds_XP_025669476.1_85536-Arachis_ipaensis_lcl|NC_029792.2_cds_XP_016171673.1_40921	1.0	Arachis_duranensis_lcl|NC_029778.2_cds_XP_015932711.1_36137-Arachis_hypogaea_lcl|NC_037624.1_cds_XP_025610193.1_32370	1.0	1	0.33	Arachis_hypogaea	B<=>BA	Interspecific_gene_duplication_event
OG_104013	N44	1.0	Phaseolus_vulgaris_Phvul.005G166000.1	1.0	Phaseolus_vulgaris_Phvul.005G166000.2	1.0	1	1.0	Phaseolus_vulgaris	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N45	1.0	Helianthus_annuus_HanXRQChr05g0139181	1.0	Helianthus_annuus_HanXRQChr09g0275621	1.0	1	1.0	Helianthus_annuus	A<=>A	Intraspecific_gene_duplication_event
OG_104013	N46	1.0	Helianthus_annuus_HanXRQChr15g0472091	1.0	Helianthus_annuus_HanXRQChr05g0162581	1.0	1	1.0	Helianthus_annuus	A<=>A	Intraspecific_gene_duplication_event
OG_104014	N5	1.0	Aquilegia_coerulea_Aqcoe6G031900.1	1.0	Aquilegia_coerulea_Aqcoe6G031900.2-Aquilegia_coerulea_Aqcoe6G031900.3	1.0	1	1.0	Aquilegia_coerulea	A<=>A	Intraspecific_gene_duplication_event
OG_104014	N7	1.0	Liriodendron_tulipifera_Litul.18G010500.1-Cinnamomum_kanehirae_CKAN_02109000	1.0	Liriodendron_tulipifera_Litul.02G150500.1-Cinnamomum_kanehirae_CKAN_02199500	1.0	2	1.0	Liriodendron_tulipifera	BA<=>BA	Interspecific_gene_duplication_event
OG_104014	N9	1.0	Aquilegia_coerulea_Aqcoe6G031900.2	1.0	Aquilegia_coerulea_Aqcoe6G031900.3	1.0	1	1.0	Aquilegia_coerulea	A<=>A	Intraspecific_gene_duplication_event
OG_104014	N11	1.0	Actinidia_chinensis_Actinidia15212.t1	1.0	Actinidia_chinensis_Actinidia21276.t1	1.0	1	1.0	Actinidia_chinensis	A<=>A	Intraspecific_gene_duplication_event
OG_104014	N14	1.0	Brachypodium_distachyon_Bradi2g24940.2-Brachypodium_distachyon_Bradi2g24940.4-Oryza_sativa_LOC_Os05g34940.1	1.0	Brachypodium_distachyon_Bradi2g57000.1-Oryza_sativa_LOC_Os01g66030.1	1.0	2	1.0	Brachypodium_distachyon	BA<=>BA	Interspecific_gene_duplication_event
OG_104014	N17	1.0	Populus_trichocarpa_Potri.005G182200.1	1.0	Populus_trichocarpa_Potri.002G079000.1	1.0	1	1.0	Populus_trichocarpa	A<=>A	Intraspecific_gene_duplication_event
OG_104014	N20	1.0	Amborella_trichopoda_AmTrH1.11G097300.1	1.0	Amborella_trichopoda_AmTrH1.06G100400.1	1.0	1	1.0	Amborella_trichopoda	A<=>A	Intraspecific_gene_duplication_event
OG_104014	N21	1.0	Nymphaea_colorata_Nycol.A00432.1	1.0	Nymphaea_colorata_Nycol.A00432.2	1.0	1	1.0	Nymphaea_colorata	A<=>A	Intraspecific_gene_duplication_event
OG_104014	N24	1.0	Brachypodium_distachyon_Bradi2g24940.2	1.0	Brachypodium_distachyon_Bradi2g24940.4	1.0	1	1.0	Brachypodium_distachyon	A<=>A	Intraspecific_gene_duplication_event
OG_104014	N26	1.0	Cucumis_sativus_Cucsa.018420.1|PACid16951834	1.0	Cucumis_sativus_Cucsa.018420.2|PACid16951835	1.0	1	1.0	Cucumis_sativus	A<=>A	Intraspecific_gene_duplication_event
OG_104014	N28	1.0	Mimulus_guttatus_Migut.A00326.1-Mimulus_guttatus_Migut.A00326.3-Mimulus_guttatus_Migut.A00326.2-Solanum_lycopersicum_Solyc08g067230	1.0	Solanum_lycopersicum_Solyc06g059970-Helianthus_annuus_HanXRQChr02g0045511-Helianthus_annuus_HanXRQChr02g0040221-Helianthus_annuus_HanXRQChr12g0358781-Coffea_canephora_lcl|HG974437.1_cds_CDP11931.1_3573	1.0	3	0.75	Mimulus_guttatus	A<=>BA	Interspecific_gene_duplication_event
